,LHON,MELAS,ADOA,Leigh,MERRF,KSS,Alpers,LBSL,PDD,PEO,MS,Parkin,ALS,AD,Epil,Schiz,FA,HSP,WD
1,0.06712766527502739,0.0482355790115818,0.28007979376680475,0.09730611310604707,0.08695752076483099,0.07936910655011582,0.22791402904845065,0.12771303270672438,0.23666484827679046,0.18125207235709614,0.12132696864948728,0.2534330127609896,0.20466915232599975,0.11023623041287496,0.1735408657498393,0.18274766326237715,0.3077483238587835,0.18817447477241905,0.05290397364105949
2,0.05042563284581299,0.03808140011352598,0.04781144900716545,0.08715552095934764,0.08667035331275648,0.06883500163240526,0.13185017830437964,0.06577417972028725,0.14618324150671874,0.1809113073680167,0.09084148070332236,0.17924540024739266,0.1544852317730073,0.08789833584955171,0.0932356331448813,0.10660798424481896,0.04196070077693004,0.1037820307163382,0.047868954987164695
3,0.04635719643484413,0.03604863370318191,0.03136297081875987,0.08408591380754321,0.045544333766177884,0.06300801627908655,0.09829060494740216,0.03796801122536228,0.13358484384675415,0.08338926957461792,0.0772883603768067,0.17378245486943486,0.04413889361446697,0.08694249095610389,0.08982765012389013,0.09514443270591012,0.04168906925604887,0.07005040279806382,0.0449202044048413
4,0.038992495987565504,0.03305430386628063,0.02729950206420941,0.08258913215941699,0.04128485910815576,0.06170604159315759,0.0730936817223617,0.03444269332597435,0.03949685366296533,0.04517276131933765,0.0714020989297791,0.13614163216200806,0.03498881622170043,0.08161499313226142,0.08532246158797202,0.09312304449017207,0.04153210317924156,0.051541402867386864,0.03860705844410674
5,0.028219069336817323,0.03237128177740421,0.019381370420871645,0.07876225309773363,0.04096274319700394,0.06060763561226349,0.043088955790181085,0.02194393214319221,0.036889902811420495,0.04367447609213975,0.05933015063071673,0.13010022185533815,0.03432147555633477,0.08106058997891395,0.06967016859488112,0.08971916760858342,0.0216395475311564,0.03455589560605638,0.038551662165151934
6,0.02683127294264022,0.031795052795679166,0.018947024062353168,0.06148588723812212,0.04043176382528135,0.04227533264135095,0.022558767269229275,0.02129238229329608,0.029048558864866077,0.04256332556120072,0.05650419097091485,0.11766321330137085,0.03402729735965597,0.08080226999082579,0.06851684298104907,0.05860476556084498,0.019809655322727854,0.03403050254617333,0.026449997817576558
7,0.02651199723846655,0.0277626903154614,0.01622612589170239,0.05855454047029661,0.01950535335730367,0.04049977344453205,0.02061494759417371,0.018518243928344686,0.025526570668725976,0.04174193308890736,0.053949088480156636,0.057055275263724385,0.02989027001360757,0.07859334589806634,0.06355607790357397,0.05346500922629209,0.01975142618507853,0.023202742226050472,0.026073124380799197
8,0.025362764907646745,0.027530218796713458,0.01587189745781954,0.038637667393398994,0.017333748989384192,0.04036602748849088,0.016240815614467538,0.01845926719324236,0.02305624083842054,0.04168381251346127,0.050186239527804793,0.05502178089146525,0.029669382336834832,0.0753395136695463,0.06261218135772871,0.053053070976467685,0.019648369965494742,0.02083042930872579,0.025368683398833358
9,0.02370798033397789,0.02482504721150767,0.01419034136080035,0.035693854376404675,0.014532418341263212,0.02574975276307324,0.013003930728980758,0.01731685291672257,0.020139039173993883,0.02790701953688111,0.044409980916667535,0.050431429749419325,0.025928504611446915,0.07476401589601862,0.059581170386092286,0.051982092977736254,0.019592537483800968,0.020562156848963297,0.02486763822508188
10,0.02242251711935241,0.023446759417306683,0.01265921093618405,0.032864355409156866,0.0144476316059395,0.025682063049492616,0.012372332542384687,0.016814207821040025,0.02009930432435244,0.024426474096095174,0.04176397847367316,0.04693644672382654,0.02521681057587633,0.07152249336684914,0.053450138248070114,0.05190807390009145,0.01838825521672486,0.020543209655635258,0.023743537165606145
11,0.022010693322464227,0.02304776094851117,0.011728190691868066,0.022930566293458538,0.014401618919997113,0.02461947884982749,0.010367583189996966,0.015913981177575292,0.019732255954532436,0.022584648697485128,0.04100915621348904,0.04549575749230268,0.02511354419042397,0.07069771170440918,0.04827656658843195,0.05186434379998928,0.018142255202853848,0.01943425095040145,0.021897421641853824
12,0.02020218247211757,0.02298717410126513,0.011645702004339236,0.02236023784942964,0.01420011996222185,0.023811431537334414,0.010218920291371392,0.0068687148901311204,0.017426866114073267,0.02152987711716684,0.04078845293957183,0.045466959981091584,0.024919937132015055,0.06862889463169387,0.04644262173199847,0.04902334992318175,0.016483259172862356,0.019182011761110684,0.021593970783165616
13,0.019899057315401543,0.0220360897608878,0.010999356856857377,0.021114353750037118,0.014117045186113694,0.02143574826431444,0.010218843829681324,0.00676473665457751,0.014005090261650508,0.02145877711453527,0.03858072211575042,0.04535043572250758,0.023825293112372,0.06855979455616314,0.045373903935458065,0.044338508968090565,0.016352207161862534,0.01821784026358037,0.020239439249745
14,0.019174228158719137,0.021833241086072624,0.009618741046702716,0.02104980803906872,0.012196471739688413,0.018692032523531896,0.010089900160530949,0.006428630875934729,0.013345241748979018,0.017396780165938878,0.03760254870637473,0.0452865138735527,0.02313619058953152,0.06799697217493854,0.04384302727299769,0.04382181344555031,0.01621970858691204,0.018095590427893656,0.01894320950207032
15,0.017712177846746113,0.018479948659137102,0.00859925234395105,0.02101218231319887,0.012194158304759836,0.018679073205820868,0.009938598653320122,0.006420232895972848,0.01064519113475873,0.017241308037757846,0.03751871497993993,0.04269977003436506,0.0229277065809169,0.0669870792224139,0.043079273229343684,0.043534737279436665,0.014972845457109588,0.017437408811729182,0.01882221045293229
16,0.01694063055127231,0.01846739855007712,0.008301323166339605,0.021011503482599912,0.012171967691877469,0.017275531156414642,0.008884311474487275,0.006195404867698685,0.010035160726096485,0.015986637989051804,0.03725751477444384,0.040600226027388775,0.02242545293444112,0.06610948535650259,0.04137289664424585,0.04180138925841431,0.014879650317071318,0.01658073814939835,0.018638522919397413
17,0.01642707650455115,0.018087005291877862,0.008129787649740945,0.020991475596364325,0.012162102886962208,0.016237847340925315,0.007986933386245752,0.006108403531518927,0.010003200837343408,0.014120940888271547,0.0366724010707754,0.0396138760119364,0.022126732629953055,0.06085339395535255,0.04101753488463696,0.04080204672000449,0.014856170305746425,0.015332191423131697,0.018275313685642697
18,0.0159167968258507,0.017555818881380872,0.007985072365024569,0.020922425077623787,0.01165890116451947,0.01594972538219184,0.0079380892434305,0.005585302216045753,0.00976033707096192,0.014083820436940972,0.03617101430801357,0.03953851949321839,0.021916587616832642,0.05825827257819392,0.04028659231841681,0.038766042301332286,0.014797853276122437,0.014757395641698904,0.01634169819980541
19,0.01588185509706037,0.017114739525792767,0.007976476372615747,0.020881493977223338,0.011222272534163698,0.015399520810833641,0.007933179260512823,0.004664538887532899,0.008323354113214745,0.014026029415892451,0.03351647873643388,0.03894536752915762,0.02178923499111373,0.05571383860653475,0.03991056317325108,0.03478174027996592,0.014764572405594138,0.014735951825922262,0.016184611575803358
20,0.015753372308817834,0.016222589440450397,0.007948768162422381,0.018924393632350288,0.00977758160160216,0.015375697126503838,0.007931105697733852,0.004093220585680151,0.008247637301120356,0.013501108485865457,0.032695582692780466,0.03859301507685595,0.02177443747838705,0.05541437405960039,0.03826702514404229,0.03369233457113348,0.014416500993905606,0.014572144964371187,0.015553836707984754
21,0.015641652028275076,0.016010654666511845,0.007913881470406786,0.018408398273581296,0.009178882093588107,0.015176195229919996,0.007844494689648042,0.0,0.008243735829224113,0.01283838372159258,0.03086501185180981,0.03619802716222889,0.02161279069989127,0.05355421352044981,0.03787906867321515,0.03366945342134501,0.014314772031601659,0.01456906463772039,0.015166974705240826
22,0.015381905264394162,0.015800194409400947,0.007910008093889555,0.0177761497416467,0.00917264852803833,0.014342765427287659,0.007807451258207147,0.0,0.008241112099232034,0.01282163266300048,0.030189490419636537,0.03482936593711728,0.02083872237430951,0.05222755739061735,0.03754454966634168,0.033347730050405686,0.013897153668152707,0.01456766944901899,0.01467618275678527
23,0.014960685280443997,0.014984514325898491,0.007777339012431102,0.017531881950406246,0.008969031455045033,0.013687539147965591,0.007783474015290855,0.0,0.008074288951832742,0.012594426305202442,0.029584874822522443,0.033685424852718464,0.02022790882639245,0.04984532099084223,0.03742497812549927,0.03295535475510568,0.013583447886872137,0.014403670224323753,0.013173130092218543
24,0.014198942499161666,0.014597059593782515,0.0075410863880468575,0.01724702458050208,0.007037729489167861,0.013102155535773156,0.007642404824296452,0.0,0.0051626249506861255,0.011022719021138305,0.02938529784925452,0.032543324550772385,0.01938014938899986,0.04710916905896779,0.03716226789713016,0.03231942105466015,0.013196476136977777,0.014270999330558181,0.013166476502945182
25,0.013904866696578887,0.014368348175417137,0.007149857276541977,0.017200629286373906,0.006027711868297029,0.012732064562754972,0.007484484956183447,0.0,0.005162267014961919,0.010992243891342979,0.029010120000263588,0.031373543595859366,0.01893576942904001,0.04695708510725287,0.036639694414220686,0.03199824039982525,0.013085370072541413,0.013432522458848298,0.013139941974609104
26,0.013722501279287052,0.014156672161929553,0.004963728315972306,0.017007966935590913,0.006013824233820815,0.011787558751671616,0.007176712459708722,0.0,0.005161436572291454,0.01098477883490831,0.028501666990475093,0.031209180647054694,0.018266417918573398,0.046174015088860765,0.03651551016122579,0.031293841400610936,0.01301644826822438,0.013340536929065205,0.012688892613746224
27,0.013425171947252712,0.013350461120604708,0.004963571115210573,0.016908982705258133,0.005986965692340032,0.011744871334090166,0.007098751894320913,0.0,0.005161436572291454,0.00995142654069607,0.02845076996307405,0.02950165862920756,0.018152223325992253,0.0433825043064716,0.036108785540003935,0.030690464723547518,0.012939639088514386,0.013150987999655805,0.012462535702086792
28,0.013130560175811214,0.01321722489020688,0.004963414627536314,0.016576793005460274,0.005918067899839628,0.0117417689488406,0.00497275636023225,0.0,0.005153015135048489,0.009626342894119108,0.027771500860188977,0.02849815993683621,0.01814578137058491,0.04305810030163016,0.036101513826760835,0.02971435193360166,0.012697850554096259,0.012132510323937043,0.012007564770195434
